startActivity(intent.cloneFilter().addFlags(Intent.FLAG_ACTIVITY_NEW_TASK));
}else {
if(isTaskRoot()){
Intent launchIntentForPackage=getPackageManager().getLaunchIntentForPackage(getPackageName());
if(launchIntentForPackage!=null){
startActivity(launchIntentForPackage);
}
}
}
}"
3291	"@Override public ItemStack slotClick(int slotId,int dragType,ClickType clickTypeIn,EntityPlayer player){
if(clickTypeIn!=ClickType.QUICK_CRAFT&&slotId>=0){
int clickedSlot=slotId-inventoryChisel.getSizeInventory()-27;
Chisel.debug(""Slot clicked is ""+slotId+"" and slot length is ""+inventorySlots.size());
try{
Slot slot=(Slot)inventorySlots.get(slotId);
Chisel.debug(""Slot is ""+slot);
}catch(Exception exception){
Chisel.debug(""Exception getting slot"");
exception.printStackTrace();
}
if(clickedSlot==chiselSlot||(clickTypeIn==ClickType.SWAP&&dragType==chiselSlot)){
return null;
}
}
return super.slotClick(slotId,dragType,clickTypeIn,player);
}"
3292	"@Override public boolean equals(Object o){
if(this==o){
return true;
}
if(o==null||getClass()!=o.getClass()){
return false;
}
AssetUpdate that=(AssetUpdate)o;
return ((oldState==null&&that.oldState==null)||(oldState!=null&&that.oldState!=null&&oldState.equals(that.oldState)))&&((newState==null&&that.newState==null)||(newState!=null&&that.newState!=null&&newState.equals(that.newState)));
}"
3293	"@Override protected void execute(){
boolean finalRun=colBuiltConsumer.getNumberOfTimesWired()==0||allInputColumnsBuilt.get();
Set<List<String>> colCombinations;
try{
colCombinations=columnPatternUtil.findColNamesForColNamePattern(defaultEnv,inputColPatterns,MAX_LENGTH_PROVIDER);
}catch(LengthColumnMissingException e){
if(finalRun){
throw new ExecutablePlanExecutionException(""Not all 'length' columns were created. Cannot proceed."");
}
return ;
}
Set<String> allNonLengthCols=colCombinations.stream().flatMap(lst -> lst.stream()).collect(Collectors.toSet());
boolean notAllColsAvailable=allNonLengthCols.stream().anyMatch(s -> defaultEnv.getColumnShard(s) == null);
if(notAllColsAvailable){
if(finalRun){
throw new ExecutablePlanExecutionException(""Not all columns were created. Cannot proceed."");
}
return ;
}
long lowestRowId=defaultEnv.getTableShardIfAvailable().getLowestRowId();
long numberOfRows=defaultEnv.getTableShardIfAvailable().getNumberOfRowsInShard();
ColumnType inputColType=null;
ColumnType outputColType=null;
LoaderColumnInfo colInfo=new LoaderColumnInfo(ColumnType.LONG);
ColumnShardBuilderManager colBuilderManager=columnShardBuilderFactory.createColumnShardBuilderManager(colInfo,lowestRowId);
String lengthColName=repeatedColNameGen.repeatedLength(outputColNameBase);
for(long rowId=lowestRowId;rowId<lowestRowId+numberOfRows;rowId++){
long finalRowId=rowId;
Set<List<String>> colCombinationsForRow=columnPatternUtil.findColNamesForColNamePattern(defaultEnv,inputColPatterns,lenCol -> lenCol.getColumnShardDictionary().decompressValue(lenCol.resolveColumnValueIdForRow(finalRowId)));
colBuilderManager.addValues(lengthColName,new Long{(long)colCombinationsForRow.size()},rowId);
Iterator<List<String>> colCombIt=colCombinationsForRow.iterator();
for(int colCombinationIdx=0;colCombinationIdx<colCombinationsForRow.size();colCombinationIdx++){
List<String> colCombination=colCombIt.next();
if(inputColType==null){
inputColType=defaultEnv.getColumnType(colCombination.get(0));
}
ProjectionFunction<Object,Object> fn=functionFactory.createProjectionFunction(functionNameLowerCase,inputColType);
if(outputColType==null){
outputColType=fn.getOutputType();
}
for(int paramIdx=0;paramIdx<functionParameters.length;paramIdx++){
ColumnOrValue parameter=functionParameters[paramIdx];
Object value;
if(parameter.getType().equals(Type.LITERAL)){
value=parameter.getValue();
}else {
int patternIdx=inputColPatternsIndex.get(parameter.getColumnName());
String actualColName=colCombination.get(patternIdx);
ColumnShard colShard=defaultEnv.getColumnShard(actualColName);
if(colShard instanceof ConstantColumnShard){
value=((ConstantColumnShard)colShard).getValue();
}else {
value=colShard.getColumnShardDictionary().decompressValue(colShard.resolveColumnValueIdForRow(finalRowId));
}
}
fn.provideConstantParameter(paramIdx,value);
}
Object[] functionResult=fn.execute();
String outputColName=repeatedColNameGen.repeatedAtIndex(outputColNameBase,colCombinationIdx);
colInfo.registerColumnType(outputColName,outputColType);
colBuilderManager.addValues(outputColName,functionResult,rowId);
}
}
for(String newColName : colBuilderManager.getAllColumnsWithValues()){
ColumnShard newColShard=colBuilderManager.build(newColName);
switch (newColShard.getColumnType()){
case STRING :

defaultEnv.storeTemporaryStringColumnShard((StringColumnShard)newColShard);
break;
case LONG :

defaultEnv.storeTemporaryLongColumnShard((LongColumnShard)newColShard);
break;
case DOUBLE :

defaultEnv.storeTemporaryDoubleColumnShard((DoubleColumnShard)newColShard);
break;
}
}
for(String newColName : Sets.difference(colBuilderManager.getAllColumnsWithValues(),new HashSet<>(Arrays.asList(lengthColName)))){
forEachOutputConsumerOfType(ColumnBuiltConsumer.class,c -> c.columnBuilt(newColName));
}
forEachOutputConsumerOfType(ColumnBuiltConsumer.class,c -> c.columnBuilt(lengthColName));
forEachOutputConsumerOfType(GenericConsumer.class,c -> c.sourceIsDone());
doneProcessing();
}"
3294	"@Override public boolean equals(Object object){
boolean sameSame=false;
if(object!=null&&object instanceof HsbDevice){
sameSame=(this.mDevId==((HsbDevice)object).mDevId);
}
return sameSame;
}"
3295	"protected int convertToSqlType(String inValueType){
int outValue;
if(inValueType==TypeDef.Date){
outValue=Types.DATE;
}else {
if(inValueType==TypeDef.Timestamp){
outValue=Types.DATE;
}else {
if(inValueType==TypeDef.String){
outValue=Types.CHAR;
}else {
if(inValueType==TypeDef.Number){
outValue=Types.INTEGER;
}else {
if(inValueType==TypeDef.Binary){
outValue=Types.BINARY;
}else {
throw new Error(""Value type : ""+inValueType+"" defined in ""+home.toString()+"" not supported"");
}
}
}
}
}
return outValue;
}"
3296	"@Override public BiosCommandResult updateExportRules(StorageSystem storage,FileDeviceInputOutput args) throws ControllerException{
XMLApiResult result=null;
ApplicationContext context=null;
List<ExportRule> exportAdd=args.getExportRulesToAdd();
List<ExportRule> exportDelete=args.getExportRulesToDelete();
List<ExportRule> exportModify=args.getExportRulesToModify();
List<ExportRule> exportsToRemove=new ArrayList<>();
List<ExportRule> exportsToAdd=new ArrayList<>();
String exportPath;
String subDir=args.getSubDirectory();
if(!args.getFileOperation()){
exportPath=args.getSnapshotPath();
if(subDir!=null&&subDir.length()>0){
exportPath=args.getSnapshotPath()+""/""+subDir;
}
}else {
exportPath=args.getFs().getPath();
if(subDir!=null&&subDir.length()>0){
exportPath=args.getFs().getPath()+""/""+subDir;
}
}
_log.info(""exportPath : {}"",exportPath);
args.setExportPath(exportPath);
try{
Map<String,ExportRule> arrayExportRuleMap=extraExportRuleFromArray(storage,args);
if(!arrayExportRuleMap.isEmpty()){
if(exportModify!=null){
for(ExportRule exportRule : exportModify){
ExportRule arrayExportRule=arrayExportRuleMap.remove(exportRule.getSecFlavor());
if(arrayExportRule!=null){
if(exportRule.getReadOnlyHosts()!=null){
exportRule.getReadOnlyHosts().addAll(arrayExportRule.getReadOnlyHosts());
}else {
exportRule.setReadOnlyHosts(arrayExportRule.getReadOnlyHosts());
}
if(exportRule.getReadWriteHosts()!=null){
exportRule.getReadWriteHosts().addAll(arrayExportRule.getReadWriteHosts());
}else {
exportRule.setReadWriteHosts(arrayExportRule.getReadWriteHosts());
}
if(exportRule.getRootHosts()!=null){
exportRule.getRootHosts().addAll(arrayExportRule.getRootHosts());
}else {
exportRule.setRootHosts(arrayExportRule.getRootHosts());
}
}
}
exportModify.addAll(arrayExportRuleMap.values());
}else {
exportModify=new ArrayList<ExportRule>();
exportModify.addAll(arrayExportRuleMap.values());
}
}
}catch(Exception e){
_log.error(""Not able to fetch latest Export rule from backend array."",e);
}
List<ExportRule> existingDBExportRule=args.getExistingDBExportRules();
List<ExportRule> exportsToprocess=new ArrayList<>();
for(ExportRule rule : existingDBExportRule){
if(rule.getExportPath().equalsIgnoreCase(exportPath)){
exportsToprocess.add(rule);
}
}
_log.info(""Number of existng Rules found {}"",exportsToprocess.size());
if(!exportsToprocess.isEmpty()||(exportAdd!=null&&!exportAdd.isEmpty())){
for(ExportRule existingRule : exportsToprocess){
for(ExportRule modifiedrule : exportModify){
if(modifiedrule.getSecFlavor().equals(existingRule.getSecFlavor())){
_log.info(""Modifying Export Rule from {}, To {}"",existingRule,modifiedrule);
exportsToRemove.add(existingRule);
exportsToAdd.add(modifiedrule);
}
}
}
if(exportAdd!=null&&!exportAdd.isEmpty()){
for(ExportRule newExport : exportAdd){
_log.info(""Adding Export Rule {}"",newExport);
exportsToAdd.add(newExport);
}
}
if(exportDelete!=null&&!exportDelete.isEmpty()){
for(ExportRule existingRule : exportsToprocess){
for(ExportRule oldExport : exportDelete){
if(oldExport.getSecFlavor().equals(existingRule.getSecFlavor())){
_log.info(""Deleting Export Rule {}"",existingRule);
exportsToRemove.add(existingRule);
}
}
}
}
_log.info(""No of exports found to remove from the existing exports list {}"",exportsToRemove.size());
exportsToprocess.removeAll(exportsToRemove);
_log.info(""No of exports found to add to the existing exports list {}"",exportsToAdd.size());
exportsToprocess.addAll(exportsToAdd);
SMBShareMap shares=args.getFs().getSMBFileShares();
boolean isMounted=true;
if(exportsToprocess.isEmpty()&&(shares==null||(shares!=null&&shares.isEmpty()))){
isMounted=false;
}
if(!args.getFileOperation()){
isMounted=false;
}
List<String> newPaths=new ArrayList<String>();
newPaths.add(exportPath);
try{
context=loadContext();
VNXFileCommApi vnxComm=loadVNXFileCommunicationAPIs(context);
if(null==vnxComm){
throw VNXException.exceptions.communicationFailed(VNXCOMM_ERR_MSG);
}
StorageHADomain dm=this.getDataMover(args.getFs());
if(dm==null){
Exception e=new Exception(""VNX File Export Failed Data Mover not found"");
throw VNXException.exceptions.createExportFailed(""VNX File Export Failed Data Mover not found"",e);
}
List<VNXFileExport> exportList=new ArrayList<VNXFileExport>();
for(ExportRule rule : exportsToprocess){
VNXFileExport vnxExp=null;
String comments=rule.getComments();
String protocol=""nfs"";
if(rule.getReadOnlyHosts()!=null&&!rule.getReadOnlyHosts().isEmpty()){
vnxExp=new VNXFileExport(new ArrayList<String>(rule.getReadOnlyHosts()),dm.getName(),exportPath,rule.getSecFlavor(),""ro"",rule.getAnon(),protocol,args.getFs().getStoragePort().toString(),subDir,comments);
exportList.add(vnxExp);
}
if(rule.getReadWriteHosts()!=null&&!rule.getReadWriteHosts().isEmpty()){
vnxExp=new VNXFileExport(new ArrayList<String>(rule.getReadWriteHosts()),dm.getName(),exportPath,rule.getSecFlavor(),""rw"",rule.getAnon(),protocol,args.getFs().getStoragePort().toString(),subDir,comments);
exportList.add(vnxExp);
}
if(rule.getRootHosts()!=null&&!rule.getRootHosts().isEmpty()){
vnxExp=new VNXFileExport(new ArrayList<String>(rule.getRootHosts()),dm.getName(),exportPath,rule.getSecFlavor(),""root"",rule.getAnon(),protocol,args.getFs().getStoragePort().toString(),subDir,comments);
exportList.add(vnxExp);
}
}
if((exportList!=null&&exportList.isEmpty())&&(exportsToRemove!=null&&!exportsToRemove.isEmpty())){
_log.info(""Requested to remove all export rules"");
VNXFileExport vnxExp=new VNXFileExport(new ArrayList<String>(),dm.getName(),exportPath,"""",""root"","""","""",args.getFs().getStoragePort().toString(),subDir,"""");
exportList.add(vnxExp);
}
if(args.getFileOperation()){
result=vnxComm.doExport(storage,dm,exportList,newPaths,args.getFileObj(),args.getFsNativeId(),isMounted);
}else {
result=vnxComm.doExport(storage,dm,exportList,newPaths,args.getFileObj(),args.getSnapNativeId(),isMounted);
}
if(result.isCommandSuccess()){
_log.info(""updateExportRules result.isCommandSuccess true"");
}
}catch(VNXException e){
throw VNXException.exceptions.createExportFailed(""VNX File Export Failed"",e);
}finally{
clearContext(context);
}
}
BiosCommandResult cmdResult=null;
if(result.isCommandSuccess()){
cmdResult=BiosCommandResult.createSuccessfulResult();
}else {
cmdResult=BiosCommandResult.createErrorResult(DeviceControllerErrors.vnx.unableToUpdateExport(result.getMessage()));
}
return cmdResult;
}"
3297	"public CacheEventListenerAdaptor(ICache<K,V> source,CacheEntryListenerConfiguration<K,V> cacheEntryListenerConfiguration,SerializationService serializationService){
this.source=source;
this.serializationService=serializationService;
 final CacheEntryListener<? super K,? super V> cacheEntryListener=cacheEntryListenerConfiguration.getCacheEntryListenerFactory().create();
if(cacheEntryListener instanceof CacheEntryCreatedListener){
this.cacheEntryCreatedListener=(CacheEntryCreatedListener)cacheEntryListener;
}else {
this.cacheEntryCreatedListener=null;
}
if(cacheEntryListener instanceof CacheEntryRemovedListener){
this.cacheEntryRemovedListener=(CacheEntryRemovedListener)cacheEntryListener;
}else {
this.cacheEntryRemovedListener=null;
}
if(cacheEntryListener instanceof CacheEntryUpdatedListener){
this.cacheEntryUpdatedListener=(CacheEntryUpdatedListener)cacheEntryListener;
}else {
this.cacheEntryUpdatedListener=null;
}
if(cacheEntryListener instanceof CacheEntryExpiredListener){
this.cacheEntryExpiredListener=(CacheEntryExpiredListener)cacheEntryListener;
}else {
this.cacheEntryExpiredListener=null;
}
 final Factory<CacheEntryEventFilter<? super K,? super V>> filterFactory=cacheEntryListenerConfiguration.getCacheEntryEventFilterFactory();
if(filterFactory!=null){
filter=filterFactory.create();
}else {
filter=null;
}
isOldValueRequired=cacheEntryListenerConfiguration.isOldValueRequired();
}"
3298	"private Histogram(HistogramBuilder histogramBuilder){
this.data=histogramBuilder.data;
this.width=histogramBuilder.width;
this.legend=histogramBuilder.legend;
this.bins=histogramBuilder.bins;
}"
3299	"private void slideItem(RecyclerView.ViewHolder holder,float amount,boolean horizontal,boolean shouldAnimate){
if(amount==OUTSIDE_OF_THE_WINDOW_LEFT){
mItemSlideAnimator.slideToOutsideOfWindow(holder,ItemSlidingAnimator.DIR_LEFT,shouldAnimate,mMoveToOutsideWindowAnimationDuration);
}else {
if(amount==OUTSIDE_OF_THE_WINDOW_TOP){
mItemSlideAnimator.slideToOutsideOfWindow(holder,ItemSlidingAnimator.DIR_UP,shouldAnimate,mMoveToOutsideWindowAnimationDuration);
}else {
if(amount==OUTSIDE_OF_THE_WINDOW_RIGHT){
mItemSlideAnimator.slideToOutsideOfWindow(holder,ItemSlidingAnimator.DIR_RIGHT,shouldAnimate,mMoveToOutsideWindowAnimationDuration);
}else {
if(amount==OUTSIDE_OF_THE_WINDOW_BOTTOM){
mItemSlideAnimator.slideToOutsideOfWindow(holder,ItemSlidingAnimator.DIR_DOWN,shouldAnimate,mMoveToOutsideWindowAnimationDuration);
}else {
if(amount==0.0){
mItemSlideAnimator.slideToDefaultPosition(holder,horizontal,shouldAnimate,mReturnToDefaultPositionAnimationDuration);
}else {
mItemSlideAnimator.slideToSpecifiedPosition(holder,amount,horizontal);
}
}
}
}
}
}"
3300	"@SuppressWarnings(""AccessingNonPublicFieldOfAnotherObject"") private static boolean shouldSkipField(String stringValue,ToStringOptions options,Mutable<Boolean> quoted){
if(options.skipNulls&&stringValue==null){
return true;
}
if(options.skipEmptyStrings){
if(quoted!=null&&quoted.get()){
if(""''"".equals(stringValue)||""\""\"""".equals(stringValue)){
return true;
}
}else {
if(isEmpty(stringValue)){
return true;
}
}
}
if(options.skipBlankStrings){
if(quoted!=null&&quoted.get()){
if(isBlank(stringValue.substring(1,stringValue.length()-1))){
return true;
}
}else {
if(isBlank(stringValue)){
return true;
}
}
}
return false;
}"
3301	"public void setDistributed(boolean distributed){
